track,model,population,n_units,n_test,prevalence,roc_auc,roc_auc_sd_units,ap,brier,ece,precision,recall_sensitivity,specificity,f1,threshold_rule,grid
bridge12_B2,MaxEnt_v2agg_r2,all,1,2613.0,0.4557979334098737,0.8936588997887345,,0.8632014071645677,0.1536424305738657,0.1447268605514644,0.8696939782823297,0.7397145256087322,0.9071729957805909,0.7994555353901996,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r2,forest,1,1866.0,0.635048231511254,0.8403340830374789,,0.8798132703197691,0.2111215026795711,0.2030778843061428,0.8722772277227723,0.7434599156118143,0.8105726872246696,0.8027334851936219,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r3,all,1,2401.0,0.6663890045814244,0.8035662453183521,,0.8530876185069188,0.1840564406812213,0.1760404817611431,0.849685534591195,0.844375,0.7016229712858927,0.8470219435736677,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r3,forest,1,2163.0,0.7397133610725843,0.7482837477797513,,0.8592365922381688,0.2023798256902017,0.1966966933864574,0.8432203389830508,0.870625,0.5399644760213144,0.8567035670356703,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r4,all,1,3912.0,0.2615030674846625,0.908941185546552,,0.7071099038081138,0.1376976840743319,0.1263250862104812,0.6451846488052136,0.8709677419354839,0.8303911388023537,0.7412645590682196,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r4,forest,1,2011.0,0.5082048731974143,0.8137546277150416,,0.7518222816595809,0.2191007278363047,0.2060849159617325,0.7128,0.8718199608610567,0.6370070778564206,0.784330985915493,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r5,all,1,4146.0,0.485045827303425,0.9337207420079492,,0.9264294611252608,0.1029295740168494,0.0790298447213905,0.8744326777609682,0.8622575832918946,0.8833723653395784,0.8683024536805208,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,MaxEnt_v2agg_r5,forest,1,2768.0,0.7247109826589595,0.8843816320068665,,0.942684808156392,0.1410055205140477,0.123709076826245,0.86977414704469,0.9022931206380858,0.6443569553805775,0.8857352581355518,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r0,all,1,4471.0,0.1847461418027287,0.9493583036897536,,0.8012832061559333,0.0826883398486996,0.0849474225784572,0.6072874493927125,0.9079903147699758,0.8669410150891632,0.727802037845706,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r0,forest,1,2246.0,0.3668744434550312,0.8755530293720044,,0.8029043058195018,0.1630430331674682,0.1523836281854376,0.6066235864297254,0.9114077669902912,0.6575246132208158,0.7284190106692532,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r1,all,1,4999.0,0.5021004200840168,0.985239035821359,,0.9860566962086802,0.0481562026121439,0.0288493530443703,0.959864807773553,0.905179282868526,0.9618320610687024,0.9317203198687718,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r1,forest,1,3287.0,0.7627015515667782,0.957157650885214,,0.9868295224765468,0.0717908742789928,0.0386708073470418,0.959864807773553,0.9062624650977265,0.8782051282051282,0.9322938038572014,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r2,all,1,2613.0,0.4557979334098737,0.9247819145230108,,0.8869203411246577,0.1076568305614941,0.038094498360986,0.7926739926739926,0.90848026868178,0.80098452883263,0.8466353677621282,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r2,forest,1,1866.0,0.635048231511254,0.8533454773013129,,0.8894341571428359,0.1463846667036041,0.0466236847852376,0.7926739926739926,0.9130801687763712,0.5844346549192364,0.8486274509803922,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r3,all,1,2401.0,0.6663890045814244,0.9328019662921349,,0.9537500840218132,0.1052101539131073,0.1127415062154225,0.8281497100685292,0.981875,0.5930087390761548,0.8984844152130398,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r3,forest,1,2163.0,0.7397133610725843,0.9046769538188276,,0.9538084780896856,0.1159851637092175,0.1195247376670165,0.8281497100685292,0.981875,0.4209591474245115,0.8984844152130398,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r4,all,1,3912.0,0.2615030674846625,0.9887675197694292,,0.9554988425926938,0.0403165276999138,0.0747735936663472,0.9559164733178654,0.8054740957966764,0.986846659743856,0.8742705570291778,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r4,forest,1,2011.0,0.5082048731974143,0.9698632115699308,,0.9563442708653546,0.0760293451554053,0.1170670037890148,0.9559164733178654,0.8062622309197651,0.961577350859454,0.8747346072186837,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r5,all,1,4146.0,0.485045827303425,0.9736317932868056,,0.9703982089985892,0.0636981569397707,0.024029660644667,0.9064184223419892,0.919940328194928,0.9105386416861828,0.9131293188548864,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_cdr7_r5,forest,1,2768.0,0.7247109826589595,0.933455865997807,,0.9720081212898312,0.0921355666752329,0.0263095308006446,0.9064184223419892,0.922233300099701,0.7493438320209974,0.914257474672597,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r0,all,1,4471.0,0.1847461418027287,0.952789153605224,,0.8243359593189645,0.0725195701825832,0.069158177840662,0.6906693711967545,0.8244552058111381,0.916323731138546,0.7516556291390728,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r0,forest,1,2246.0,0.3668744434550312,0.8858941665642537,,0.8260561667562675,0.1404903197252537,0.088267882907274,0.6906693711967545,0.8264563106796117,0.7855133614627285,0.752486187845304,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r1,all,1,4999.0,0.5021004200840168,0.984781484748031,,0.9858873974550656,0.0472945907975326,0.0373062374209962,0.95503300330033,0.9223107569721116,0.9562073121735636,0.938386704499392,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r1,forest,1,3287.0,0.7627015515667782,0.957633242306158,,0.9869038887920653,0.0699769473136457,0.0418645514355598,0.95503300330033,0.9234144395692062,0.8602564102564103,0.9389576150882176,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r2,all,1,2613.0,0.4557979334098737,0.9288451477974164,,0.9004484080498881,0.1042924839228935,0.0538124116135562,0.8451290591174022,0.852225020990764,0.869198312236287,0.8486622073578596,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r2,forest,1,1866.0,0.635048231511254,0.8653481787145981,,0.903703899703736,0.1395725722796639,0.0462556771498968,0.8451290591174022,0.8565400843881856,0.7268722466960352,0.8507963118189439,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r3,all,1,2401.0,0.6663890045814244,0.8895540730337078,,0.9180016214912934,0.108560956564154,0.0404746030831511,0.8470780993992354,0.969375,0.6504369538077404,0.9041095890410958,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r3,forest,1,2163.0,0.7397133610725843,0.8433653419182948,,0.9181113659568052,0.1201476309712183,0.04009236416965,0.8470780993992354,0.969375,0.5026642984014209,0.9041095890410958,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r4,all,1,3912.0,0.2615030674846625,0.9875771752970024,,0.9662691740881688,0.0506726013366425,0.1213318784540512,0.9601406799531068,0.8005865102639296,0.9882312218760816,0.8731343283582089,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r4,forest,1,2011.0,0.5082048731974143,0.9688233978855472,,0.9674831710211348,0.0896771814730117,0.155277318493253,0.9601406799531068,0.8013698630136986,0.9656218402426694,0.8736,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r5,all,1,4146.0,0.485045827303425,0.9720537046245648,,0.9689705541693616,0.0655573767830974,0.0366556847015551,0.9013125911521632,0.921929388363998,0.9049180327868852,0.9115044247787608,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B2,RF_v2agg_r5,forest,1,2768.0,0.7247109826589595,0.9290789050172316,,0.9705226085831504,0.0935248142491911,0.0250316333514254,0.9013125911521632,0.9242273180458624,0.7335958005249343,0.9126261383214374,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B3,RF_monthly_cdr7,all,1,856596.0,0.0246382191838392,0.9024639206299246,,0.1607478677036994,0.0932775907294994,0.1312767979201512,0.1638969802384794,0.3705756929637526,0.9522460445414732,0.2272753690573056,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B3,RF_monthly_cdr7,forest,1,544958.0,0.0387240851588562,0.8455751964861964,,0.160807781783624,0.1466097830554716,0.2063031556467277,0.1638969802384794,0.370610813628394,0.9238377031812238,0.2272819737874516,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B3,RF_monthly_cdr7_month,all,1,856596.0,0.0246382191838392,0.9719702662142942,,0.5419849709200654,0.0375638701151275,0.0516661225121928,0.5060599617265575,0.5638474295190713,0.9860979950711616,0.5333930972658001,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B3,RF_monthly_cdr7_month,forest,1,544958.0,0.0387240851588562,0.9560588026260344,,0.5420697834771407,0.0590343875857671,0.0811033858889396,0.5060599617265575,0.5639008671752831,0.9778278340380449,0.533417006589269,max-F1 on validation,12 km (CDR-PINO cells)
bridge12_B3,null_climatological_frequency,all,1,856596.0,0.0246382191838392,0.908355983224128,,0.164916141976242,0.0217202475333789,0.0010665801654012,,,,,none (no validation split),12 km (CDR-PINO cells)
bridge12_B3,null_climatological_frequency,forest,1,544958.0,0.0387240851588562,0.85697400936314,,0.1650718063262771,0.0341375372662488,0.001677183615026,,,,,none (no validation split),12 km (CDR-PINO cells)
bridge12_B3,null_seasonal_frequency,all,1,856596.0,0.0246382191838392,0.9298903329251148,,0.54557421236631,0.0148941517892709,0.0030737931113071,,,,,none (no validation split),12 km (CDR-PINO cells)
bridge12_B3,null_seasonal_frequency,forest,1,544958.0,0.0387240851588562,0.920143145978068,,0.547141984846226,0.0234074940477003,0.0048325463725725,,,,,none (no validation split),12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_nophys,all,9,,0.4075971047083537,0.7235393048994938,0.0102721904848843,0.6424948785215258,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_nophys,forest,9,,0.6380117332952493,0.7015922973865389,0.004960413153353677,0.7921281625380676,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_diff,all,9,,0.4075971047083537,0.6421152214632656,0.0127098262848318,0.584251319525689,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_diff,forest,9,,0.6380117332952493,0.6415608814036632,0.010068512751207834,0.7637023787545714,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_diffadv,all,9,,0.4075971047083537,0.7298378805447024,0.0039856606350905,0.6371027469672922,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_diffadv,forest,9,,0.6380117332952493,0.7040117413631148,0.007247790615754464,0.797441342669177,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_full,all,9,,0.4075971047083537,0.7184702176101783,0.0071703326635536,0.6191671092113985,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B1,CDR-PINO_full,forest,9,,0.6380117332952493,0.7011697194700643,0.004463258327097684,0.794157766708921,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B2,CDR-PINO_nophys,all,18,,0.4259303957223892,0.6143728796530726,0.0209370061305562,0.523658680971792,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B2,CDR-PINO_nophys,forest,18,,0.6228755739103369,0.6347863451225497,0.016890374077079908,0.729823360497501,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B2,CDR-PINO_full,all,18,,0.4259303957223892,0.570084248127895,0.0071083198196536,0.4888688747090082,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B2,CDR-PINO_full,forest,18,,0.6228755739103369,0.5689333758674727,0.007990525821385796,0.6731454429776647,,,,,,,n/a,12 km (CDR-PINO cells)
CDR_B3,CDR-PINO_nophys,all,3,,0.0246382188051939,0.904355219547046,0.0007136228453966,0.1541009300061422,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B3,CDR-PINO_diff,all,3,,0.0246382188051939,0.8855229412476197,0.0064146620171451,0.136129430721356,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B3,CDR-PINO_diffadv,all,3,,0.0246382188051939,0.894125131701772,0.0010301533231764,0.141509121324737,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B3,CDR-PINO_full,all,3,,0.0246382188051939,0.8934330289299948,0.0031140713149025,0.1409594780505408,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B3orig,CDR-PINO_nophys,all,3,,0.0246382188051939,0.90447335539442,0.0008133975109813,0.1546213397756018,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
CDR_B3orig,CDR-PINO_full,all,3,,0.0246382188051939,0.8940617614989251,0.0042916756205592,0.142115465471158,,,,,,,n/a (ranking metrics only),12 km (CDR-PINO cells)
