cell,prob
42054,0.04688285992340102
42055,0.050835657501790865
42056,0.0342771276638556
42057,0.08435234885555909
42058,0.09220896882258367
42059,0.12288744364366089
42060,0.08133367307589612
42061,0.1546993004938999
42062,0.14993731463147586
42063,0.08751581813420084
42064,0.07129112335607324
42065,0.1091957197125144
42066,0.14533345072040404
42067,0.14163629178686132
42081,1.0
42082,1.0
42083,1.0
42089,1.0
42095,1.0
42096,1.0
42097,1.0
42098,1.0
42099,1.0
42100,1.0
42101,1.0
42102,1.0
42103,0.7115334778763589
42104,0.8087591616345255
42105,0.9715168285830396
42106,0.9999999999999928
42107,1.0
42108,1.0
42109,1.0
42110,1.0
43007,2.0146425971923065e-08
43008,7.528390078004321e-08
43009,4.9896218934364356e-08
43010,2.49625061732317e-07
43011,9.135569816187683e-07
43012,1.326183157734917e-07
43013,5.266335145748258e-10
43014,4.2847969616843784e-10
43015,1.8435142301598262e-10
43016,6.475627183366583e-07
43017,8.029998173619823e-06
43018,1.531039188307215e-05
43019,2.470919747643574e-05
43020,2.2399788848326274e-05
43021,6.144485584302917e-05
43022,6.824888971512788e-05
43023,0.0001939208044700047
43024,0.011875089362235247
43025,0.009673968693039159
43026,0.024427742675382613
43027,0.00015738458396918897
43028,1.7079261781738353e-05
43029,2.2893302556115103e-05
43030,4.6490179694713696e-05
43031,9.358193590447428e-05
43032,0.0002995059147182788
43033,0.3732973030394606
43034,0.0021747496243839093
43035,0.005158766121745262
43036,0.11317464834262392
43037,0.009411651988536218
43038,0.02092021520531895
43039,0.020568223805647268
43040,0.03634028375992304
43041,0.03205098794508987
43042,0.018703963737924822
43043,0.04193561974155724
43044,0.14673685371567669
43045,0.10364047930528297
43046,0.0703830416126624
43047,0.048971765332407324
43048,0.03419078467009029
43049,0.0639039201734739
43050,0.07935742835743997
43051,0.06913451759246403
43052,0.04586092978251932
43053,0.0813135857766788
43054,0.15434338507020084
43055,0.24604346256004261
43056,0.16565114456357266
43057,0.048808130518044224
43058,0.04662866624384698
43059,0.06735782105306254
43060,0.10923984865997927
43061,0.08919790675072059
43062,0.13526091407838525
43063,0.14067891108091024
43064,0.11292307900587162
43065,0.037759884552356904
43066,0.13651702303621316
43067,0.06453300669867823
43068,0.11279461829115889
43069,0.07449744756274868
43070,0.048602563101960206
43072,0.03965703936734866
43081,0.978680145928023
43082,0.6037461234287373
43083,0.2184377811942142
43084,0.9856581390881072
43085,1.0
43086,1.0
43087,1.0
43088,1.0
43089,1.0
43090,1.0
43091,1.0
43092,1.0
43093,0.9802998361798302
43094,0.6165692908451208
43095,0.7684260899598785
43096,0.678107749333293
43097,0.181032658068365
43098,0.1385614966414097
43099,0.5577514859944694
43100,1.0
43101,1.0
43102,1.0
43103,0.9999999999999755
43104,1.0
43105,1.0
43106,1.0
43107,1.0
43108,1.0
44009,4.4799952125806897e-07
44010,7.960777507198813e-07
44011,9.37343869189533e-09
44012,1.2818377470580344e-09
44013,3.885661792324413e-10
44014,9.129280664765815e-10
44015,2.419408007270363e-10
44016,4.966123701155567e-08
44017,5.778559924118909e-06
44018,1.890351966626902e-06
44019,4.41845717641387e-05
44020,2.330255840565787e-05
44021,4.526319108077992e-06
44022,3.660591931209378e-05
44023,2.6837677874480548e-05
44024,0.0014779865568705919
44025,0.00032472435544561584
44026,0.3004550003565204
44027,0.00025397783377711924
44028,3.4339060340227157e-05
44029,6.770338094974626e-05
44030,6.066098455992375e-05
44031,0.0003190839518186772
44032,0.0008716302336313486
44033,0.00042003800059187135
44034,0.012199493271790263
44035,0.48074861706407745
44036,0.2940514645152582
44037,0.0630139664407311
44038,0.03352792615681177
44039,0.04669891223129585
44040,0.04287462736692782
44041,0.008836657418890836
44042,0.0031270483090016787
44043,0.01661147802316998
44044,0.06805440921784811
44045,0.1388765914318516
44046,0.20120997610113234
44047,0.09923057118122647
44048,0.04538633744370002
44049,0.036866994860223046
44050,0.04163028906994892
44051,0.08568337102820323
44052,0.06733212873912298
44053,0.12401289057777043
44054,0.1575505537021541
44055,0.16227254757888443
44056,0.12551591173599097
44057,0.20245324159308564
44058,0.1625037412410062
44059,0.1791932602214802
44060,0.08547906337703104
44061,0.09255071219929856
44062,0.0779788622625418
44063,0.28215229593453905
44064,0.1276273949870057
44065,0.10449031423670008
44066,0.02846889635717864
44067,0.03828192810728481
44068,0.05008344277340049
44069,0.04898044053476225
44070,0.04816122020787805
44071,0.060047098015476585
44072,0.04809775418365192
44073,0.028105794563987874
44074,0.010140194578094341
44075,0.01977784783749159
44076,0.06362923220907135
44077,0.058013110547660784
44078,0.07819513613363183
44079,0.06363193848640947
44080,0.07167675546520169
44081,0.8475901436708628
44083,0.18920313282781576
44084,0.3207415559076203
44085,0.31308856413603225
44086,0.8541495077653676
44087,0.9882361183789075
44088,0.9999999945445895
44089,1.0
44090,1.0
44091,0.8768378064670251
44092,0.5484108982800326
44093,0.5297336228362692
44094,0.9725196466152519
44095,0.3151600485246465
44096,0.006040249574344236
44097,0.03754039889287797
44098,0.7013293381154158
44099,1.0
44100,1.0
44101,1.0
44102,1.0
44103,1.0
44104,1.0
44105,1.0
44106,1.0
44107,1.0
45008,4.049047652721072e-09
45009,1.7408554153774958e-08
45010,1.472699517890419e-09
45011,9.539372625155806e-10
45012,3.3591707193636466e-10
45013,3.361277922664385e-10
45014,7.589135986307838e-10
45015,1.349802516426024e-07
45016,1.5616830451037345e-06
45017,2.1105054062164896e-06
45018,2.158601844048924e-06
45019,6.022316133780237e-06
45020,8.087981921867105e-06
45021,3.86566133405708e-05
45022,0.00011350687809985605
45023,0.0013549636528333853
45024,0.005946711200511046
45025,0.0022015297422347535
45026,0.00032115053050829623
45027,8.397673400961647e-05
45028,6.474218263707865e-05
45029,0.0003239784730146855
45030,0.00018028845263184934
45031,0.0012496048025003592
45032,0.0018035276972530045
45033,0.03161726711881496
45034,0.9418579587725594
45035,0.15528210080625093
45036,0.4349878029794797
45037,0.1890706107465704
45038,0.18954545664455602
45039,0.2449005861798923
45040,0.4176521653211418
45041,0.2118258868554188
45042,0.10165455462853723
45043,0.05026656435244636
45044,0.07393254917841674
45045,0.03990296155793793
45046,0.05630079323170056
45047,0.09738322832828017
45048,0.11906208453721301
45049,0.09943869848427112
45050,0.046622173096544706
45051,0.06460515106299358
45052,0.10723910056723385
45053,0.12613602882235886
45054,0.16369346819413266
45055,0.23183366081509083
45056,0.15450863139368332
45057,0.17449663593707299
45058,0.13405301795148994
45059,0.09938665334017416
45060,0.08372399045079959
45061,0.08258557673459821
45062,0.08078400713013789
45063,0.08894351917018894
45064,0.06057260594360481
45065,0.06824345931346354
45066,0.04265600986630913
45067,0.02333399178077611
45068,0.025777375944666003
45069,0.027649996618968053
45070,0.03163843058387683
45071,0.03209080705157574
45072,0.034456622457879504
45073,0.013085957712300256
45074,0.008335531359043524
45075,0.0404771923871825
45076,0.036927418535942946
45077,0.04032900182189536
45078,0.03651837543891068
45079,0.03438449639824559
45080,0.05428006201204383
45085,0.14246712876989476
45086,0.41172875609224235
45087,0.5648295621145596
45088,0.18061070366089904
45089,0.7645281463064082
45090,0.9999999999999883
45091,0.5801479628287765
45092,0.03549513114285607
45093,0.007542066386654889
45094,0.99999615132589
45095,1.0
45096,1.0
45097,1.0
45098,0.9884344312253062
45099,1.0
45100,1.0
45101,1.0
45102,1.0
45103,1.0
45104,1.0
45105,1.0
45106,1.0
45107,1.0
45108,1.0
46009,1.1122192056234326e-10
46010,1.3114553887305647e-10
46011,5.877347053484527e-09
46012,1.3069651512154223e-06
46013,2.029525465463422e-07
46014,1.6341221187321509e-07
46015,9.196961786583913e-07
46016,1.0038081960095369e-06
46017,8.26891801197771e-06
46018,5.559577850422492e-06
46019,3.386488969470136e-06
46020,1.0630407029754707e-05
46021,0.00030479522754611743
46022,0.0021462574899941966
46023,0.0487616735279679
46024,0.28861483613740846
46025,0.0008000622704401605
46026,9.238817628687279e-05
46027,0.00021092631039598686
46028,0.00019311436516444846
46029,0.021074037601250817
46030,0.002012403698176124
46031,0.0009510943799451166
46032,0.0028774021848105846
46033,0.8984957855194323
46034,0.03843900185856031
46035,0.5936339701884259
46036,1.0
46037,0.6126923185545009
46038,0.18603304217875372
46039,0.4849635777081457
46040,0.054381217979615704
46041,0.03305979847093832
46042,0.02523440456149917
46043,0.04648287161230602
46044,0.03839551806812691
46045,0.039462049431685964
46046,0.07341752941258894
46047,0.05530322056257664
46048,0.04119492045923723
46049,0.06494491059202334
46050,0.17980316681914454
46051,0.08741919606116444
46052,0.09095072967378603
46053,0.06477766560783471
46054,0.1377340448737825
46055,0.2595037991521397
46056,0.21146095728288472
46057,0.16184003943212832
46058,0.08356138367780208
46059,0.06470904604174377
46060,0.09998483660426505
46061,0.12975850577446002
46062,0.11437892233651248
46063,0.11885795894791062
46064,0.07855457064698723
46065,0.04509523977088081
46066,0.029650885525057236
46067,0.03437903467828274
46068,0.020201786084866558
46069,0.025625708318073648
46070,0.05979527152355446
46071,0.04382022599001756
46072,0.039067293918764734
46073,0.005544334876943391
46074,0.01828579080807924
46075,0.017504654887985693
46076,0.02696729929058783
46077,0.02695409959109274
46078,0.0204398196164306
46079,0.030500819697320547
46080,0.048108155238793415
46087,0.06802264885558629
46088,0.9999999998493346
46089,1.0
46090,1.0
46091,1.0
46092,1.0
46093,1.0
46094,1.0
46095,1.0
46096,1.0
46097,1.0
46098,1.0
46099,1.0
46100,1.0
46101,1.0
46102,1.0
46103,1.0
46104,1.0
46105,1.0
46106,1.0
46107,1.0
47011,1.1561994328612712e-07
47012,1.0391788791475065e-05
47013,1.6544383502070659e-06
47014,2.20990819654876e-06
47015,1.4502059046961335e-06
47016,1.4203452267103067e-05
47017,0.0021475770213363887
47018,3.0281749017202486e-06
47019,0.00011398680351792922
47020,0.00023459335749964616
47021,0.0027351323068112166
47022,0.03153543153516669
47023,0.4280245711687095
47024,0.0029361419124962485
47025,0.00031718244167666665
47026,0.0003283840581249642
47027,0.0003649529789634398
47028,0.0017100918272811017
47029,0.022304290539817306
47030,0.013243834234818674
47031,0.26192592892396205
47032,0.1391024581191712
47033,0.028897514388435686
47034,0.08851718996938751
47035,0.9999999561069258
47036,0.9999999999999989
47037,0.8898951717225748
47038,0.26986367613458107
47039,0.9999999718521524
47040,0.07630348688077992
47041,0.07526951868457932
47042,0.08008667426656435
47043,0.12903294462010617
47044,0.050055741056233005
47045,0.0744718359903106
47046,0.13226218385223965
47047,0.03378294744860166
47048,0.019973890753029133
47049,0.04343607150375395
47050,0.04918605691029565
47051,0.07363861040276587
47052,0.21721923437925328
47053,0.09054001331865302
47054,0.099919834883061
47055,0.13558086407596903
47056,0.12354974265478968
47057,0.08498838596163727
47058,0.07361135390998774
47059,0.08804663295866744
47060,0.098922380036785
47061,0.11077714551349671
47062,0.07220705670555716
47063,0.08939959130886188
47064,0.055002624274974155
47065,0.06163101047852437
47066,0.05479114560213394
47067,0.023612066889263983
47068,0.03320477745014094
47069,0.016743042757358162
47070,0.023891208355452
47071,0.03998617595002596
47072,0.06319449701292545
47073,0.02138263903033466
47074,0.010856509140452442
47075,0.03031623431996333
47076,0.0453870583586895
47077,0.027132158087262992
47078,0.02661652236422063
47079,0.01904247485955546
47080,0.026144987553013088
47081,0.019382350809687532
47087,0.9986127326257956
47088,1.0
47089,1.0
47090,1.0
47091,1.0
47092,1.0
47093,1.0
47094,1.0
47095,1.0
47096,1.0
47097,1.0
47098,1.0
47099,1.0
47100,1.0
47101,1.0
47102,1.0
47103,1.0
47104,1.0
47105,1.0
47106,1.0
47107,1.0
48011,1.6173163475130536e-08
48012,2.042766391374684e-06
48013,4.317251410035361e-06
48014,3.871425678592111e-06
48015,3.771028809218535e-06
48016,0.00030979481518544905
48017,0.0007865852514777893
48018,0.0008934150413283382
48019,0.000576223957049149
48020,0.010233144562346697
48021,0.02445775492678759
48022,0.8997373575400329
48023,0.2251069366783005
48024,0.0008286358052748133
48025,0.0007228940833364783
48026,0.00180507016561271
48027,0.002639428939435362
48028,0.023932060859781945
48029,0.17569224432442587
48030,0.17709843086718535
48031,0.06925123366881447
48032,0.05285229863743768
48033,0.10344055329680102
48034,0.11187436901952075
48035,0.999999999929561
48036,0.986201428735082
48037,0.9420158736261255
48038,0.26799936273061853
48039,0.9865111525426583
48040,0.27832116698805187
48041,0.22307119470896142
48042,0.34661895389506814
48043,0.4236032114693896
48044,0.03933467651417788
48045,0.1517534814236865
48046,0.21325829269876417
48047,0.07736090743433666
48048,0.017312497651970182
48049,0.11063431163790594
48050,0.18337153552207675
48051,0.09988179660678509
48052,0.13983565780597584
48053,0.1687787494241514
48054,0.12396800746940129
48055,0.10703616730346055
48056,0.15844270592089038
48057,0.21008257898008265
48058,0.10976086933970153
48059,0.09116309777940734
48060,0.06738825911059088
48061,0.12085284006491626
48062,0.13693488503148676
48063,0.16815385414403627
48064,0.23231921346087325
48065,0.24128597306288602
48066,0.10532639227878537
48067,0.08358114010417617
48068,0.06798814426860589
48069,0.06115510319387296
48070,0.03926595249744458
48071,0.02345588458199721
48072,0.035976860239412045
48073,0.013958246093693893
48074,0.02056761941069707
48075,0.005157796264148917
48076,0.004259365117274649
48077,0.007726496216262979
48078,0.004626860049534831
48079,0.014616314190768698
48080,0.0243002859322764
48081,0.018413766590158587
48082,0.006326525294637508
48083,0.0056478835997073595
48087,1.0
48088,1.0
48089,1.0
48090,1.0
48091,1.0
48092,1.0
48093,1.0
48094,1.0
48095,1.0
48096,1.0
48097,1.0
48098,1.0
48099,1.0
48100,1.0
48101,1.0
48102,1.0
48103,1.0
48104,1.0
48105,1.0
48106,1.0
49011,3.1214697049364304e-08
49012,5.203912693541035e-06
49013,1.0451964324698082e-05
49014,6.667296686524438e-06
49015,2.3146455869760274e-05
49016,0.007714014086779519
49017,0.002778873290397388
49018,0.0018506803195191823
49019,0.012809881435558834
49020,0.0017994660884766978
49021,1.0
49022,0.9999999887666845
49023,0.009360831438143258
49024,0.0010744589351209255
49025,0.0023297679652455328
49026,0.012512919659532828
49027,0.32844266576163983
49028,0.2890065068876
49029,0.1488944238524318
49030,0.08823110270824364
49031,0.029548519388254868
49032,0.0604087154337285
49033,0.050030086301986465
49034,0.04765548250156093
49035,0.9990869587160615
49036,0.5918256866209453
49037,0.1525677981489758
49038,0.10515337921196521
49039,0.4055028808901784
49040,0.4361509622155264
49041,0.6390535758003096
49042,0.7363308621294853
49043,0.4528068764558979
49044,0.20255618783795304
49045,0.4341687520141201
49046,0.5293773039862407
49047,0.09752703915863659
49048,0.061456310963729055
49049,0.4327797261148941
49050,0.9999979093400299
49051,0.9999999999999999
49052,0.8073552613367212
49053,0.19514919815453846
49054,0.0711732992144174
49055,0.25510832220797375
49056,0.2887452597273874
49057,0.2251013065016747
49058,0.2161316549926423
49059,0.20921169176113197
49060,0.5173989451487535
49061,0.5445662675886227
49062,0.23080785271036908
49063,0.5431084658025112
49064,0.37892628481419466
49065,0.22023623284917104
49066,0.2855395437829643
49067,0.14502952612103892
49068,0.17223722529123398
49069,0.26397158988092995
49070,0.125462631094567
49071,0.07121240738155143
49072,0.364314034016856
49073,1.0
49074,0.31693220345918893
49075,0.06536290175434267
49076,0.031260227484056324
49077,0.3425910520957042
49078,1.0
49079,0.005100554849805872
49080,0.025642336586068404
49081,0.025692994485852827
49097,1.0
49098,1.0
49099,1.0
49100,1.0
49101,1.0
49102,1.0
49103,1.0
49104,1.0
49105,1.0
49106,1.0
50012,9.307385804624424e-06
50013,7.77176231836485e-06
50014,2.0439337060751406e-05
50015,0.0009254969739909136
50016,0.005610573345939618
50017,0.13750136141458746
50018,0.00480415221045849
50019,0.6242997123632537
50020,0.3904623418898747
50021,0.9999999999979926
50022,0.9692455489102892
50023,0.024460211831265233
50024,0.007481273052037052
50025,0.013352449997865334
50026,0.5291653802352134
50027,0.9998406618277021
50028,0.10046207642551197
50029,0.3358398822123423
50030,0.9744851558067174
50031,0.0532142040756185
50032,0.03716373905471104
50033,0.05653135453336078
50034,0.040024934980851246
50035,0.47462988441440446
50036,0.6256912008968776
50037,0.7893783787640694
50038,0.1219961936591537
50039,0.6129002022142414
50040,0.9999999998997516
50041,0.7983510934953907
50042,0.5631474456899337
50043,0.8774913332252001
50044,0.8742992926170843
50045,0.6588430084038015
50046,0.4429876305441901
50047,0.2746428306187618
50048,0.9997291305591804
50049,1.0
50050,1.0
50051,0.9999999999999999
50052,1.0
50053,0.9999999998409987
50054,0.9744550490935123
50055,0.9981528574549102
50056,0.9999995570351048
50057,0.5235700238720449
50058,0.7330374638001873
50059,0.9111347320192935
50060,0.9999976184085945
50061,1.0
50062,1.0
50063,1.0
50064,0.5830274367725539
50065,0.14217579784236256
50066,0.18027110762386944
50067,0.17033207894762303
50068,0.2939273180400389
50069,0.8523757979119605
50070,0.3094555806605491
50071,1.0
50072,0.9968275266110854
50073,0.5091848990421545
50074,0.9169072573475499
50075,0.325073659414317
50076,0.08516035419375001
50077,1.0
50078,0.9999999999995386
50079,0.010170508375212828
50080,0.037574466458318745
50097,1.0
50098,1.0
50099,1.0
50100,1.0
50101,1.0
50102,1.0
50103,1.0
50104,1.0
50105,1.0
50106,1.0
51012,4.39560517070392e-05
51013,1.362822159201027e-05
51014,0.00030582200575923757
51015,0.04674742158612666
51016,0.035096039800532774
51017,0.0852024148696412
51018,0.999999956182314
51019,0.9999999997842418
51020,0.9999999999948146
51021,1.0
51022,0.9660311090148213
51023,0.19555667360063
51024,0.010473549376909586
51025,0.042839480683835585
51026,0.17312504671514328
51027,0.26715862074085717
51028,0.1032448389459576
51029,0.4026369247141546
51030,0.709166269952956
51031,0.04076917169056693
51032,0.07632131366063644
51033,0.664636420524622
51034,0.49404762634224064
51035,0.26476612654300347
51036,0.9891374851176615
51037,0.6874625846232914
51038,0.3909306336309274
51039,0.5353548804863513
51040,0.9999997701725769
51041,0.7732455091267832
51042,0.39539683605002873
51043,0.8642811765411589
51044,0.9517604746242739
51045,1.0
51046,1.0
51047,1.0
51048,1.0
51049,0.9024245892572832
51050,0.5972539287663003
51051,0.3524668627648174
51052,0.6715887394579452
51053,0.6493265905633259
51054,0.898618249174044
51055,0.9893619517408557
51056,0.9995919968120168
51057,0.9637634262666509
51058,0.999994124385974
51059,1.0
51060,1.0
51061,1.0
51062,1.0
51063,1.0
51064,0.5624660328429076
51065,0.9498651503562959
51066,0.9999999905818042
51067,0.23216110986441985
51068,0.3066724744221012
51069,0.9999999393136736
51070,1.0
51071,1.0
51072,0.9999999999999971
51073,0.9967785770746317
51074,0.3603017507458116
51075,0.4246281267806574
51076,0.5099700011398334
51077,1.0
51078,0.9999995083824621
51079,0.020590111486496032
51097,1.0
51098,1.0
51099,1.0
51100,1.0
51101,1.0
51102,1.0
51103,0.03974581286039469
51104,1.0
51105,1.0
52012,0.002265817553140592
52013,8.89602179237059e-05
52014,0.00036435500960940725
52015,0.04158020541044094
52016,0.026582633484809937
52017,0.41973562227111394
52018,0.9999999999985392
52019,0.9999999996125776
52020,0.999999998778578
52021,1.0
52022,0.9541113581754419
52023,0.8436331205031066
52024,0.18311365851942518
52025,0.4127781934719381
52026,0.7905805091754081
52027,0.040814138004993894
52028,0.019275037697372044
52029,0.1123331001946053
52030,0.06282732769394872
52031,0.01523283133753206
52032,0.08246179134209386
52033,0.47147169246286547
52034,0.6259710106257033
52035,0.41179337704937613
52036,0.5100105228897911
52037,0.7491263744439055
52038,0.44751483253400215
52039,0.29189278218071946
52040,0.5326644286849016
52041,0.9707024623598295
52042,0.9999990744922163
52043,0.9966198833371692
52044,0.9999999395049758
52045,1.0
52046,1.0
52047,0.8859644818454858
52048,0.49986765022422375
52049,0.9999999999981957
52050,1.0
52051,0.9890961866891533
52052,0.9999999999991095
52053,1.0
52054,1.0
52055,1.0
52056,1.0
52057,1.0
52058,1.0
52059,1.0
52060,1.0
52061,0.9999999999999976
52062,0.9999999999983756
52063,0.9986276857580113
52064,1.0
52065,1.0
52066,0.9999999929541442
52067,1.0
52068,1.0
52069,0.9979509226821212
52070,0.8666280882993104
52071,0.7281210947073299
52072,0.35788843778390356
52073,0.546321099802458
52074,0.27641090735119267
52075,0.8530510879649703
52076,0.7693808771139055
52077,0.9999999574610199
52078,0.6234471241787221
52079,0.03107711964723392
52080,0.013446413976327176
52081,0.013965682045251726
52096,1.0
52097,1.0
52098,1.0
52099,1.0
52100,1.0
52101,1.0
52102,1.0
52103,1.0
52104,1.0
53004,0.015537990421744086
53005,0.00017805132866632878
53006,6.471333656477007e-05
53007,0.0008342495017292784
53013,1.925893115739541e-05
53014,0.000587695895820195
53015,0.014062973265672296
53016,0.011710246899562016
53017,0.03758520251219222
53018,0.9833558488484271
53019,0.9999998744173348
53020,1.0
53021,1.0
53022,0.7693521233735999
53023,0.17919484410264053
53024,0.9736655670452158
53025,0.9999999425133516
53026,0.9991996970007525
53027,0.12225838876882167
53028,0.026388708312342524
53029,0.04919663811168018
53030,0.030769725203119158
53031,0.05858274487046955
53032,0.07266798236245431
53033,0.11870815464969586
53034,0.1961041431939724
53035,0.22572924241013548
53036,0.417052186258172
53037,0.9748995508891791
53038,0.6897027325286371
53039,0.1741756314859002
53040,0.30990822041568145
53041,0.4426913428464002
53042,0.9993924216678497
53043,0.999999976414051
53044,0.9581860820533687
53045,0.8554354555930069
53046,0.2926637224161841
53047,1.0
53048,1.0
53049,1.0
53050,1.0
53051,0.9999999999999999
53052,0.9999943777274388
53053,1.0
53054,1.0
53055,1.0
53056,1.0
53057,1.0
53058,0.9999999999999916
53059,0.9815603245137358
53060,1.0
53061,0.9999999229164296
53062,0.9999999999999984
53063,0.9967801205772322
53064,0.7181550035177819
53065,0.9999999999999983
53066,1.0
53067,1.0
53068,1.0
53069,0.999999999999999
53070,1.0
53071,0.840441275119545
53072,0.9976727711739434
53073,0.5391112539593124
53074,0.46798871392700947
53075,0.6415580661654964
53076,0.9839469290707096
53077,0.6673200217281471
53078,0.1945181450541641
53079,0.021227246331845473
53080,0.03326753291484297
53081,0.01926719820176903
53082,0.031097567943501492
53095,1.0
53096,1.0
53097,1.0
53098,1.0
53099,1.0
53100,1.0
53101,1.0
53102,1.0
53103,1.0
53104,1.0
54004,0.31199066705556455
54005,0.07267158664772622
54006,0.007071969421312052
54007,0.12471462091997265
54008,0.0012333788458251949
54009,0.002756445540859409
54010,0.00017617597984631583
54012,9.053223192556636e-06
54013,1.083187348693837e-05
54014,3.3758964986696505e-05
54015,0.0004795335620386698
54016,0.01166685746259033
54017,0.014396033612717685
54018,0.04411187166202857
54019,0.19259750254322827
54020,0.9998845006752347
54021,0.9999999999974886
54022,0.1512541780407506
54023,0.29413826194953774
54024,0.12798652431733093
54025,0.6420993245222644
54026,0.9983772073974471
54027,0.26344318980845394
54028,0.04687105281445669
54029,0.03351067180393097
54030,0.036741873048374396
54031,0.07623033260967738
54032,0.0678666646618643
54033,0.09428715685043187
54034,0.0723217248832062
54035,0.10590956990234612
54036,0.8978424665501223
54037,0.9999995196540903
54038,0.8760187482288808
54039,0.16258521077638244
54040,0.6929766909339873
54041,0.9827695583465483
54042,0.9962962120367881
54043,0.5454828450429419
54044,0.6205184948194971
54045,0.4042616518547265
54046,0.9999802181736727
54047,0.9999999999999937
54048,1.0
54049,0.960021075474481
54050,0.9946352564021128
54051,0.9999637070157942
54052,1.0
54053,0.9999999497093229
54054,1.0
54055,1.0
54056,1.0
54057,1.0
54058,1.0
54059,1.0
54060,1.0
54061,1.0
54062,1.0
54063,1.0
54064,1.0
54065,1.0
54066,1.0
54067,1.0
54068,1.0
54069,1.0
54070,1.0
54071,0.9999999999991044
54072,1.0
54073,1.0
54074,0.8940072995400132
54075,0.38855139186728627
54076,0.26824125965684553
54077,0.0663597226700543
54078,0.029083643549176807
54079,0.02170641043153343
54080,0.014337749816319745
54081,0.025728693886405307
54082,0.06647730144232078
54093,1.0
54094,1.0
54095,1.0
54096,1.0
54097,1.0
54098,1.0
54099,1.0
54100,1.0
54101,1.0
55002,0.02721499591844978
55003,0.017015997528206817
55004,0.009480246572505457
55005,0.022633206203786727
55006,0.001206431372489547
55007,0.0006706156810201147
55008,0.06797474790278557
55009,0.004782584753713626
55010,0.0003545405169251836
55011,3.846971722543113e-05
55012,6.7020157596964225e-06
55013,1.1630077241586712e-05
55014,2.1133757916236284e-05
55015,0.00014353779666997912
55016,0.001565213459911563
55017,0.01643129634209739
55018,0.08805418647386076
55019,0.04700650398716033
55020,0.6491751492484324
55021,0.7599678233588273
55022,0.3068284247878865
55023,0.19964908114304603
55024,0.6195416023536171
55025,0.999996089687096
55026,0.9077290812715397
55027,0.5619246762489989
55028,0.03954892500022311
55029,0.06586730147227005
55030,0.07829147112939616
55031,0.17585381380170095
55032,0.32409540447520524
55033,0.17680784449129816
55034,0.19620106827663253
55035,0.316198064860472
55036,0.9872478255648522
55037,0.9591654846911724
55038,0.8876402102065372
55039,0.31668218772818046
55040,0.999926984286421
55041,0.99937471922471
55042,0.9967980684868661
55043,0.7403597153595842
55044,0.9863214325372943
55045,0.9999948306698192
55046,0.9999989093138217
55047,1.0
55048,0.9999999999999917
55049,1.0
55050,1.0
55051,1.0
55052,1.0
55053,1.0
55054,1.0
55055,1.0
55056,1.0
55057,1.0
55058,1.0
55059,1.0
55060,1.0
55061,1.0
55062,1.0
55063,1.0
55064,1.0
55065,1.0
55066,1.0
55067,1.0
55068,1.0
55069,1.0
55070,0.999928195762326
55071,0.9999801049616494
55072,0.7332103906004879
55073,0.93631774279152
55074,0.4549546589069742
55075,0.6856081935012741
55076,0.5325046588724206
55077,0.1501500855932103
55078,0.026886763803046443
55079,0.024368987521049545
55080,0.012229580524003691
55081,0.01697442847918318
55093,1.0
55094,1.0
55095,1.0
55097,1.0
55098,1.0
55099,1.0
55100,1.0
55101,1.0
56002,0.06991649476511108
56003,0.014517647536938072
56004,0.027757162362226806
56005,0.07485367244146923
56006,0.03284825600190511
56007,0.01260976289638005
56008,0.0022537455872062573
56009,0.00033215891798155095
56010,0.0003826155066989356
56011,2.3145928576440156e-05
56013,0.010139129467002683
56014,6.817161393990467e-05
56015,6.1024847954005423e-05
56016,0.0006041288787574928
56017,0.011211042210988453
56018,0.17994144565815573
56019,0.050473416352361244
56020,0.03388747722696239
56021,0.1938564121631583
56022,0.41376763579210374
56023,0.9988948019434969
56024,0.8452369544664837
56025,0.9570509489763027
56026,0.8051986724172674
56027,0.4431936502828331
56028,0.1634165027717992
56029,0.12066107262782311
56030,0.14415236559709244
56031,0.355014999104578
56032,0.3901350794724442
56033,0.3180293925717722
56034,0.35011207964686475
56035,0.5377837472126308
56036,0.6912212895102705
56037,0.7277114099407824
56038,1.0
56039,0.9962186470093966
56040,1.0
56041,0.9999999950670935
56042,0.9999999999996668
56043,0.9997388718497162
56044,0.9999999896985124
56045,0.9999999995227278
56046,1.0
56047,0.9999999999797642
56048,1.0
56049,1.0
56050,1.0
56051,1.0
56052,1.0
56053,0.9999974562397151
56054,0.9996066239326957
56055,1.0
56056,1.0
56057,1.0
56058,1.0
56059,1.0
56060,0.9999999999999994
56061,1.0
56062,1.0
56063,1.0
56064,1.0
56065,1.0
56066,1.0
56067,0.9999999232888042
56068,0.9999973457392936
56069,0.9999713714817824
56070,1.0
56071,1.0
56072,0.9999999097764755
56073,0.7375034177430398
56074,0.8539530243275355
56075,0.5841783399661427
56076,0.3219226264232171
56077,0.048146059525319695
56078,0.034416632837175776
56079,0.015154749298208703
56080,0.014461426509352449
56081,0.009591487026644807
56082,0.014799140433554347
56093,1.0
56094,1.0
56097,1.0
56098,1.0
56099,1.0
56100,1.0
56101,1.0
57003,0.12433141773155199
57004,0.026785878556530918
57005,0.029524975733927872
57006,0.04278490956216863
57007,0.008994184206407518
57008,0.002366498397820105
57010,0.0001917251761209826
57011,0.0002061884922083257
57012,0.00015864589989844635
